Depth ID Strategy Param SolutionLength Visited Processed Depth Time
7 139 bfs ulrd 7 739 357 0 0.024 
7 139 dfs drlu -1 283749 283749 20 8.963 
7 139 dfs drul -1 219707 219707 20 7.974 
7 139 dfs ludr 19 197241 197229 20 7.434 
7 139 dfs lurd 17 223893 223886 20 26.886 
7 139 dfs rdlu 15 114290 114278 20 4.04 
7 139 dfs rdul 19 45900 45886 20 1.549 
7 139 dfs uldr 13 339254 339249 20 13.601 
7 139 dfs ulrd -1 120811 120811 20 3.795 
7 140 astr hamm 7 19 8 7 0.001 
7 140 astr manh 7 19 8 7 0.001 
7 140 bfs drlu 7 726 350 0 0.023 
7 140 bfs drul 7 726 350 0 0.024 
7 140 bfs ludr 7 552 268 0 0.018 
7 140 bfs lurd 7 549 267 0 0.018 
7 140 bfs rdlu 7 723 349 0 0.024 
7 140 bfs rdul 7 723 349 0 0.025 
7 140 bfs uldr 7 552 268 0 0.02 
7 140 bfs ulrd 7 549 267 0 0.018 
7 140 dfs drlu 17 105773 105758 20 3.327 
7 140 dfs drul -1 164272 164272 20 5.193 
7 140 dfs ludr 17 164382 164372 20 5.366 
7 140 dfs lurd -1 164272 164272 20 23.024 
7 140 dfs rdlu -1 209644 209644 20 8.254 
7 140 dfs rdul 17 95351 95336 20 3.125 
7 140 dfs uldr 17 172080 172069 20 5.785 
7 140 dfs ulrd 7 124337 124333 20 3.895 
7 141 astr hamm 7 19 8 7 0.001 
7 141 astr manh 7 19 8 7 0.001 
7 141 bfs drlu 7 562 274 0 0.018 
7 141 bfs drul 7 594 288 0 0.02 
7 141 bfs ludr 7 691 332 0 0.023 
7 141 bfs lurd 7 688 331 0 0.023 
7 141 bfs rdlu 7 559 273 0 0.019 
7 141 bfs rdul 7 591 287 0 0.019 
7 141 bfs uldr 7 716 344 0 0.024 
7 141 bfs ulrd 7 713 343 0 0.023 
7 141 dfs drlu 7 145721 145714 20 5.524 
7 141 dfs drul 19 95110 95097 20 3.066 
7 141 dfs ludr -1 277728 277728 20 10.114 
7 141 dfs lurd -1 164272 164272 20 19.77 
7 141 dfs rdlu 15 107752 107738 20 4.209 
7 141 dfs rdul 17 49632 49613 20 1.619 
7 141 dfs uldr 15 207991 207987 20 8.865 
7 141 dfs ulrd 13 96672 96664 20 2.999 
7 142 astr hamm 7 20 8 7 0.001 
7 142 astr manh 7 20 8 7 0.001 
7 142 bfs drlu 7 991 474 0 0.032 
7 142 bfs drul 7 784 378 0 0.027 
7 142 bfs ludr 7 889 419 0 0.029 
7 142 bfs lurd 7 886 418 0 0.029 
7 142 bfs rdlu 7 988 473 0 0.035 
7 142 bfs rdul 7 781 377 0 0.029 
7 142 bfs uldr 7 671 320 0 0.023 
7 142 bfs ulrd 7 668 319 0 0.032 
7 142 dfs drlu -1 234935 234935 20 7.55 
7 142 dfs drul 17 124418 124403 20 4.235 
7 142 dfs ludr -1 283749 283749 20 10.516 
7 142 dfs lurd -1 219707 219707 20 26.593 
7 142 dfs rdlu 15 267710 267696 20 10.534 
7 142 dfs rdul -1 120811 120811 20 4.253 
7 142 dfs uldr -1 321613 321613 20 11.262 
7 142 dfs ulrd 15 143907 143901 20 4.495 
7 143 astr hamm 7 35 14 7 0.001 
7 143 astr manh 7 25 10 7 0.001 
7 143 bfs drlu 7 1010 479 0 0.034 
7 143 bfs drul 7 1043 494 0 0.034 
7 143 bfs ludr 7 1265 603 0 0.043 
7 143 bfs lurd 7 1126 533 0 0.038 
7 143 bfs rdlu 7 871 410 0 0.029 
7 143 bfs rdul 7 904 425 0 0.03 
7 143 bfs uldr 7 1297 618 0 0.043 
7 143 bfs ulrd 7 1158 548 0 0.038 
7 143 dfs drlu 19 52591 52573 20 1.703 
7 143 dfs drul 17 248253 248237 20 7.948 
7 143 dfs ludr -1 322224 322224 20 10.661 
7 143 dfs lurd -1 354163 354163 20 58.028 
7 143 dfs rdlu 15 39471 39456 20 1.516 
7 143 dfs rdul 15 2439 2420 20 0.077 
7 143 dfs uldr -1 385211 385211 20 16.16 
7 143 dfs ulrd 19 186358 186346 20 5.913 
7 144 astr hamm 7 28 12 7 0.002 
7 144 astr manh 7 24 10 7 0.001 
7 144 bfs drlu 7 863 413 0 0.029 
7 144 bfs drul 7 962 462 0 0.032 
7 144 bfs ludr 7 703 333 0 0.024 
7 144 bfs lurd 7 700 332 0 0.023 
7 144 bfs rdlu 7 859 412 0 0.029 
7 144 bfs rdul 7 958 461 0 0.033 
7 144 bfs uldr 7 807 384 0 0.028 
7 144 bfs ulrd 7 804 383 0 0.026 
7 144 dfs drlu -1 234935 234935 20 8.453 
7 144 dfs drul 13 9836 9824 20 0.297 
7 144 dfs ludr -1 283749 283749 20 10.287 
7 144 dfs lurd 17 63759 63747 20 10.951 
7 144 dfs rdlu 13 88870 88858 20 3.339 
7 144 dfs rdul 13 8847 8833 20 0.278 
7 144 dfs uldr -1 321613 321613 20 11.338 
7 144 dfs ulrd 17 109556 109545 20 3.431 
7 145 astr hamm 7 32 13 7 0.001 
7 145 astr manh 7 26 11 7 0.001 
7 145 bfs drlu 7 1044 501 0 0.035 
7 145 bfs drul 7 779 374 0 0.047 
7 145 bfs ludr 7 885 420 0 0.029 
7 145 bfs lurd 7 882 419 0 0.029 
7 145 bfs rdlu 7 1041 500 0 0.035 
7 145 bfs rdul 7 776 373 0 0.046 
7 145 bfs uldr 7 619 294 0 0.02 
7 145 bfs ulrd 7 616 293 0 0.033 
7 145 dfs drlu -1 120811 120811 20 3.812 
7 145 dfs drul -1 417132 417132 20 14.437 
7 145 dfs ludr 19 243894 243882 20 8.941 
7 145 dfs lurd 17 185106 185094 20 28.164 
7 145 dfs rdlu -1 225678 225678 20 8.223 
7 145 dfs rdul 17 43901 43888 20 1.434 
7 145 dfs uldr -1 219707 219707 20 9.999 
7 145 dfs ulrd 11 156777 156769 20 4.904 
7 146 astr hamm 7 17 8 7 0.001 
7 146 astr manh 7 17 8 7 0.001 
7 146 bfs drlu 7 1038 493 0 0.034 
7 146 bfs drul 7 1038 493 0 0.045 
7 146 bfs ludr 7 576 276 0 0.019 
7 146 bfs lurd 7 622 301 0 0.022 
7 146 bfs rdlu 7 1081 517 0 0.037 
7 146 bfs rdul 7 1081 517 0 0.037 
7 146 bfs uldr 7 576 276 0 0.019 
7 146 bfs ulrd 7 622 301 0 0.021 
7 146 dfs drlu 19 25594 25577 20 0.784 
7 146 dfs drul 15 199135 199126 20 7.568 
7 146 dfs ludr 19 17729 17714 20 0.568 
7 146 dfs lurd -1 225678 225678 20 30.225 
7 146 dfs rdlu -1 321613 321613 20 10.427 
7 146 dfs rdul 19 272279 272266 20 9.266 
7 146 dfs uldr 7 71483 71479 20 2.491 
7 146 dfs ulrd -1 120811 120811 20 3.694 
7 147 astr hamm 7 19 8 7 0.001 
7 147 astr manh 7 19 8 7 0.001 
7 147 bfs drlu 7 789 373 0 0.026 
7 147 bfs drul 7 789 373 0 0.026 
7 147 bfs ludr 7 704 339 0 0.023 
7 147 bfs lurd 7 878 423 0 0.029 
7 147 bfs rdlu 7 956 455 0 0.032 
7 147 bfs rdul 7 956 455 0 0.032 
7 147 bfs uldr 7 704 339 0 0.023 
7 147 bfs ulrd 7 878 423 0 0.029 
7 147 dfs drlu 19 130918 130903 20 5.064 
7 147 dfs drul 19 82883 82869 20 2.627 
7 147 dfs ludr -1 234935 234935 20 7.699 
7 147 dfs lurd 15 880 868 20 0.09 
7 147 dfs rdlu 7 269437 269432 20 9.116 
7 147 dfs rdul 13 216992 216985 20 7.333 
7 147 dfs uldr 19 66997 66986 20 2.276 
7 147 dfs ulrd 15 880 868 20 0.027 
7 148 astr hamm 7 20 8 7 0.001 
7 148 astr manh 7 20 8 7 0.001 
7 148 bfs drlu 7 1214 575 0 0.041 
7 148 bfs drul 7 1413 676 0 0.064 
7 148 bfs ludr 7 764 359 0 0.025 
7 148 bfs lurd 7 749 353 0 0.025 
7 148 bfs rdlu 7 1199 569 0 0.04 
7 148 bfs rdul 7 1398 670 0 0.08 
7 148 bfs uldr 7 970 459 0 0.036 
7 148 bfs ulrd 7 955 453 0 0.03 
7 148 dfs drlu 13 35135 35122 20 1.136 
7 148 dfs drul 17 340443 340428 20 12.033 
7 148 dfs ludr 19 62283 62267 20 2.233 
7 148 dfs lurd 19 55027 55012 20 9.363 
7 148 dfs rdlu 19 245657 245641 20 8.498 
7 148 dfs rdul 19 247693 247675 20 8.776 
7 148 dfs uldr -1 354163 354163 20 14.415 
7 148 dfs ulrd -1 322224 322224 20 10.202 
7 149 astr hamm 7 28 12 7 0.001 
7 149 astr manh 7 26 11 7 0.001 
7 149 bfs drlu 7 1348 644 0 0.045 
7 149 bfs drul 7 1280 608 0 0.072 
7 149 bfs ludr 7 902 426 0 0.029 
7 149 bfs lurd 7 887 420 0 0.029 
7 149 bfs rdlu 7 1334 638 0 0.046 
7 149 bfs rdul 7 1266 602 0 0.045 
7 149 bfs uldr 7 832 391 0 0.027 
7 149 bfs ulrd 7 817 385 0 0.03 
7 149 dfs drlu -1 322224 322224 20 11.228 
7 149 dfs drul -1 354163 354163 20 12.347 
7 149 dfs ludr 19 157731 157716 20 5.449 
7 149 dfs lurd -1 354163 354163 20 42.388 
7 149 dfs rdlu -1 385211 385211 20 14.675 
7 149 dfs rdul -1 226104 226104 20 7.523 
7 149 dfs uldr 17 372473 372465 20 15.293 
7 149 dfs ulrd 17 185818 185807 20 5.99 
7 150 astr hamm 7 31 15 7 0.001 
7 150 astr manh 7 24 11 7 0.001 
7 150 bfs drlu 7 791 373 0 0.027 
7 150 bfs drul 7 791 373 0 0.061 
7 150 bfs ludr 7 1135 538 0 0.038 
7 150 bfs lurd 7 1373 655 0 0.05 
7 150 bfs rdlu 7 1040 491 0 0.038 
7 150 bfs rdul 7 1040 491 0 0.044 
7 150 bfs uldr 7 1135 538 0 0.037 
7 150 bfs ulrd 7 1373 655 0 0.047 
7 150 dfs drlu 7 62042 62034 20 1.983 
7 150 dfs drul 7 116320 116313 20 3.687 
7 150 dfs ludr 11 55783 55775 20 1.836 
7 150 dfs lurd 11 110031 110024 20 16.097 
7 150 dfs rdlu 7 174182 174175 20 7.671 
7 150 dfs rdul -1 226104 226104 20 7.611 
7 150 dfs uldr 17 212662 212654 20 9.756 
7 150 dfs ulrd -1 226104 226104 20 7.155 
7 151 astr hamm 7 21 10 7 0.001 
7 151 astr manh 7 18 9 7 0.001 
7 151 bfs drlu 7 646 313 0 0.022 
7 151 bfs drul 7 1073 513 0 0.038 
7 151 bfs ludr 7 585 281 0 0.019 
7 151 bfs lurd 7 583 280 0 0.029 
7 151 bfs rdlu 7 644 312 0 0.021 
7 151 bfs rdul 7 1072 513 0 0.038 
7 151 bfs uldr 7 1016 482 0 0.041 
7 151 bfs ulrd 7 1015 482 0 0.032 
7 151 dfs drlu 17 73440 73428 20 2.328 
7 151 dfs drul 7 382690 382686 20 13.35 
7 151 dfs ludr 7 72298 72294 20 2.501 
7 151 dfs lurd 19 43704 43690 20 7.558 
7 151 dfs rdlu -1 225678 225678 20 9.011 
7 151 dfs rdul -1 234935 234935 20 7.734 
7 151 dfs uldr 19 128472 128465 20 4.567 
7 151 dfs ulrd -1 283749 283749 20 9.007 
7 152 astr hamm 7 17 8 7 0.001 
7 152 astr manh 7 17 8 7 0.001 
7 152 bfs drlu 7 558 267 0 0.018 
7 152 bfs drul 7 558 267 0 0.024 
7 152 bfs ludr 7 668 324 0 0.022 
7 152 bfs lurd 7 1098 526 0 0.044 
7 152 bfs rdlu 7 993 471 0 0.038 
7 152 bfs rdul 7 993 471 0 0.033 
7 152 bfs uldr 7 668 324 0 0.022 
7 152 bfs ulrd 7 1098 526 0 0.037 
7 152 dfs drlu 13 24011 23998 20 0.748 
7 152 dfs drul 15 48447 48433 20 1.608 
7 152 dfs ludr 13 77502 77495 20 2.588 
7 152 dfs lurd 19 335724 335716 20 48.051 
7 152 dfs rdlu 13 159718 159708 20 6.566 
7 152 dfs rdul -1 283749 283749 20 9.699 
7 152 dfs uldr -1 225678 225678 20 9.802 
7 152 dfs ulrd -1 234935 234935 20 7.36 
7 153 astr hamm 7 28 13 7 0.001 
7 153 astr manh 7 24 11 7 0.002 
7 153 bfs drlu 7 1110 525 0 0.037 
7 153 bfs drul 7 1350 642 0 0.045 
7 153 bfs ludr 7 813 384 0 0.027 
7 153 bfs lurd 7 816 386 0 0.027 
7 153 bfs rdlu 7 1113 527 0 0.094 
7 153 bfs rdul 7 1353 644 0 0.044 
7 153 bfs uldr 7 1062 502 0 0.035 
7 153 bfs ulrd 7 1065 504 0 0.035 
7 153 dfs drlu 11 48948 48937 20 1.544 
7 153 dfs drul 19 104469 104453 20 3.338 
7 153 dfs ludr 19 71077 71064 20 3.401 
7 153 dfs lurd 19 129927 129916 20 17.135 
7 153 dfs rdlu -1 385211 385211 20 13.666 
7 153 dfs rdul 17 4820 4803 20 0.155 
7 153 dfs uldr 7 217405 217402 20 9.787 
7 153 dfs ulrd 17 186758 186750 20 5.994 
7 154 astr hamm 7 35 15 7 0.002 
7 154 astr manh 7 21 9 7 0.001 
7 154 bfs drlu 7 737 345 0 0.038 
7 154 bfs drul 7 725 340 0 0.027 
7 154 bfs ludr 7 1234 585 0 0.04 
7 154 bfs lurd 7 1435 688 0 0.051 
7 154 bfs rdlu 7 947 447 0 0.031 
7 154 bfs rdul 7 935 442 0 0.037 
7 154 bfs uldr 7 1222 580 0 0.04 
7 154 bfs ulrd 7 1423 683 0 0.046 
7 154 dfs drlu 7 82037 82030 20 2.587 
7 154 dfs drul 7 40891 40880 20 1.349 
7 154 dfs ludr -1 226104 226104 20 7.431 
7 154 dfs lurd -1 385211 385211 20 49.051 
7 154 dfs rdlu -1 354163 354163 20 12.446 
7 154 dfs rdul -1 322224 322224 20 11.137 
7 154 dfs uldr -1 354163 354163 20 14.255 
7 154 dfs ulrd -1 322224 322224 20 10.201 
7 155 astr hamm 7 43 20 7 0.002 
7 155 astr manh 7 32 15 7 0.001 
7 155 bfs drlu 7 740 346 0 0.033 
7 155 bfs drul 7 765 359 0 0.028 
7 155 bfs ludr 7 1158 552 0 0.041 
7 155 bfs lurd 7 1302 620 0 0.046 
7 155 bfs rdlu 7 809 380 0 0.027 
7 155 bfs rdul 7 797 375 0 0.027 
7 155 bfs uldr 7 1183 565 0 0.039 
7 155 bfs ulrd 7 1290 615 0 0.042 
7 155 dfs drlu 7 171768 171763 20 6.338 
7 155 dfs drul -1 354163 354163 20 12.452 
7 155 dfs ludr -1 322224 322224 20 11.734 
7 155 dfs lurd 19 296122 296114 20 49.264 
7 155 dfs rdlu -1 385211 385211 20 12.93 
7 155 dfs rdul 19 91171 91156 20 3.051 
7 155 dfs uldr -1 385211 385211 20 14.803 
7 155 dfs ulrd -1 226104 226104 20 7.166 
7 156 astr hamm 7 33 15 7 0.001 
7 156 astr manh 7 20 9 7 0.001 
7 156 bfs drlu 7 677 325 0 0.023 
7 156 bfs drul 7 855 410 0 0.029 
7 156 bfs ludr 7 809 383 0 0.026 
7 156 bfs lurd 7 812 385 0 0.026 
7 156 bfs rdlu 7 680 327 0 0.023 
7 156 bfs rdul 7 857 412 0 0.032 
7 156 bfs uldr 7 979 466 0 0.032 
7 156 bfs ulrd 7 981 468 0 0.048 
7 156 dfs drlu 19 129790 129774 20 4.072 
7 156 dfs drul 15 32 16 15 0.001 
7 156 dfs ludr -1 283749 283749 20 10.469 
7 156 dfs lurd -1 219707 219707 20 34.279 
7 156 dfs rdlu 9 151795 151787 20 5.064 
7 156 dfs rdul 15 163 148 20 0.005 
7 156 dfs uldr 7 294478 294475 20 10.083 
7 156 dfs ulrd 9 218040 218037 20 7.055 
7 157 astr hamm 7 35 15 7 0.002 
7 157 astr manh 7 22 10 7 0.001 
7 157 bfs drlu 7 548 262 0 0.018 
7 157 bfs drul 7 598 288 0 0.02 
7 157 bfs ludr 7 1060 504 0 0.037 
7 157 bfs lurd 7 1063 506 0 0.035 
7 157 bfs rdlu 7 551 264 0 0.024 
7 157 bfs rdul 7 601 290 0 0.02 
7 157 bfs uldr 7 1105 529 0 0.037 
7 157 bfs ulrd 7 1108 531 0 0.039 
7 157 dfs drlu 7 31867 31862 20 1.0 
7 157 dfs drul -1 225678 225678 20 8.309 
7 157 dfs ludr -1 283749 283749 20 9.757 
7 157 dfs lurd 7 214592 214591 20 24.395 
7 157 dfs rdlu 15 40122 40113 20 1.462 
7 157 dfs rdul -1 120811 120811 20 3.902 
7 157 dfs uldr -1 321613 321613 20 13.282 
7 157 dfs ulrd -1 325732 325732 20 18.016 
7 158 astr hamm 7 16 8 7 0.001 
7 158 astr manh 7 16 8 7 0.001 
7 158 bfs drlu 7 973 461 0 0.036 
7 158 bfs drul 7 973 461 0 0.032 
7 158 bfs ludr 7 1115 534 0 0.037 
7 158 bfs lurd 7 688 334 0 0.024 
7 158 bfs rdlu 7 541 259 0 0.02 
7 158 bfs rdul 7 541 259 0 0.018 
7 158 bfs uldr 7 1115 534 0 0.041 
7 158 bfs ulrd 7 688 334 0 0.028 
7 158 dfs drlu 19 115982 115969 20 3.694 
7 158 dfs drul 13 133080 133070 20 4.189 
7 158 dfs ludr -1 234935 234935 20 9.17 
7 158 dfs lurd 7 109902 109899 20 14.298 
7 158 dfs rdlu 13 12185 12176 20 0.848 
7 158 dfs rdul 13 27 14 13 0.001 
7 158 dfs uldr 13 405171 405169 20 16.187 
7 158 dfs ulrd 19 90020 90010 20 5.324 
7 159 astr hamm 7 17 8 7 0.001 
7 159 astr manh 7 17 8 7 0.001 
7 159 bfs drlu 7 1333 634 0 0.044 
7 159 bfs drul 7 1093 517 0 0.037 
7 159 bfs ludr 7 1082 512 0 0.037 
7 159 bfs lurd 7 1082 512 0 0.054 
7 159 bfs rdlu 7 1333 634 0 0.046 
7 159 bfs rdul 7 1093 517 0 0.037 
7 159 bfs uldr 7 833 394 0 0.027 
7 159 bfs ulrd 7 833 394 0 0.04 
7 159 dfs drlu -1 226104 226104 20 8.236 
7 159 dfs drul -1 385211 385211 20 13.47 
7 159 dfs ludr -1 226104 226104 20 7.678 
7 159 dfs lurd 19 213538 213532 20 33.755 
7 159 dfs rdlu 13 103478 103465 20 4.759 
7 159 dfs rdul 19 50366 50348 20 1.63 
7 159 dfs uldr 19 152302 152290 20 7.502 
7 159 dfs ulrd -1 322224 322224 20 13.077 
7 160 astr hamm 7 18 8 7 0.001 
7 160 astr manh 7 18 8 7 0.001 
7 160 bfs drlu 7 898 424 0 0.029 
7 160 bfs drul 7 898 424 0 0.032 
7 160 bfs ludr 7 1063 508 0 0.035 
7 160 bfs lurd 7 772 372 0 0.046 
7 160 bfs rdlu 7 594 286 0 0.019 
7 160 bfs rdul 7 594 286 0 0.021 
7 160 bfs uldr 7 1063 508 0 0.034 
7 160 bfs ulrd 7 772 372 0 0.044 
7 160 dfs drlu -1 283749 283749 20 9.163 
7 160 dfs drul 19 133199 133185 20 4.206 
7 160 dfs ludr -1 234935 234935 20 8.096 
7 160 dfs lurd 19 113438 113431 20 17.889 
7 160 dfs rdlu 19 12513 12501 20 0.409 
7 160 dfs rdul 19 123 105 20 0.004 
7 160 dfs uldr -1 417132 417132 20 16.065 
7 160 dfs ulrd -1 120811 120811 20 4.367 
7 161 astr hamm 7 17 8 7 0.001 
7 161 astr manh 7 17 8 7 0.001 
7 161 bfs drlu 7 700 337 0 0.024 
7 161 bfs drul 7 700 337 0 0.029 
7 161 bfs ludr 7 635 307 0 0.021 
7 161 bfs lurd 7 582 282 0 0.03 
7 161 bfs rdlu 7 646 312 0 0.021 
7 161 bfs rdul 7 646 312 0 0.022 
7 161 bfs uldr 7 635 307 0 0.021 
7 161 bfs ulrd 7 582 282 0 0.021 
7 161 dfs drlu 17 29679 29670 20 1.023 
7 161 dfs drul 17 506 491 20 0.016 
7 161 dfs ludr -1 277728 277728 20 10.313 
7 161 dfs lurd 19 129299 129293 20 17.059 
7 161 dfs rdlu 17 38085 38075 20 1.654 
7 161 dfs rdul 17 403 387 20 0.013 
7 161 dfs uldr 19 143572 143562 20 5.002 
7 161 dfs ulrd -1 196602 196602 20 6.827 
7 162 astr hamm 7 19 8 7 0.001 
7 162 astr manh 7 19 8 7 0.001 
7 162 bfs drlu 7 712 338 0 0.023 
7 162 bfs drul 7 712 338 0 0.023 
7 162 bfs ludr 7 934 446 0 0.031 
7 162 bfs lurd 7 950 456 0 0.031 
7 162 bfs rdlu 7 731 349 0 0.024 
7 162 bfs rdul 7 731 349 0 0.026 
7 162 bfs uldr 7 934 446 0 0.032 
7 162 bfs ulrd 7 950 456 0 0.047 
7 162 dfs drlu 15 111921 111907 20 3.544 
7 162 dfs drul -1 219707 219707 20 7.964 
7 162 dfs ludr -1 234935 234935 20 8.17 
7 162 dfs lurd -1 225678 225678 20 35.144 
7 162 dfs rdlu 7 155342 155335 20 5.405 
7 162 dfs rdul 19 109304 109288 20 3.636 
7 162 dfs uldr 17 119052 119043 20 6.328 
7 162 dfs ulrd -1 120811 120811 20 4.794 
7 163 astr hamm 7 19 8 7 0.001 
7 163 astr manh 7 19 8 7 0.001 
7 163 bfs drlu 7 894 425 0 0.029 
7 163 bfs drul 7 894 425 0 0.032 
7 163 bfs ludr 7 1115 534 0 0.036 
7 163 bfs lurd 7 767 368 0 0.025 
7 163 bfs rdlu 7 541 259 0 0.018 
7 163 bfs rdul 7 541 259 0 0.019 
7 163 bfs uldr 7 1115 534 0 0.038 
7 163 bfs ulrd 7 767 368 0 0.028 
7 163 dfs drlu 15 166759 166748 20 5.27 
7 163 dfs drul 7 211393 211388 20 6.726 
7 163 dfs ludr -1 120811 120811 20 5.769 
7 163 dfs lurd 19 208524 208519 20 34.432 
7 163 dfs rdlu 13 12188 12176 20 0.395 
7 163 dfs rdul 13 30 14 13 0.001 
7 163 dfs uldr -1 225678 225678 20 7.844 
7 163 dfs ulrd 19 193065 193058 20 6.703 
7 164 astr hamm 7 20 8 7 0.001 
7 164 astr manh 7 20 8 7 0.001 
7 164 bfs drlu 7 1274 608 0 0.042 
7 164 bfs drul 7 1138 539 0 0.043 
7 164 bfs ludr 7 1082 512 0 0.035 
7 164 bfs lurd 7 1032 488 0 0.043 
7 164 bfs rdlu 7 1230 586 0 0.043 
7 164 bfs rdul 7 1093 517 0 0.04 
7 164 bfs uldr 7 946 444 0 0.031 
7 164 bfs ulrd 7 895 420 0 0.029 
7 164 dfs drlu -1 322224 322224 20 11.281 
7 164 dfs drul -1 354163 354163 20 12.533 
7 164 dfs ludr 19 195382 195379 20 6.749 
7 164 dfs lurd 19 213113 213107 20 25.741 
7 164 dfs rdlu 13 309778 309771 20 10.912 
7 164 dfs rdul -1 226104 226104 20 7.572 
7 164 dfs uldr 19 103253 103240 20 5.695 
7 164 dfs ulrd 13 134441 134436 20 4.407 
7 165 astr hamm 7 27 12 7 0.001 
7 165 astr manh 7 23 10 7 0.001 
7 165 bfs drlu 7 979 464 0 0.032 
7 165 bfs drul 7 979 464 0 0.034 
7 165 bfs ludr 7 1325 633 0 0.043 
7 165 bfs lurd 7 1190 564 0 0.053 
7 165 bfs rdlu 7 841 396 0 0.028 
7 165 bfs rdul 7 841 396 0 0.041 
7 165 bfs uldr 7 1325 633 0 0.044 
7 165 bfs ulrd 7 1190 564 0 0.039 
7 165 dfs drlu -1 322224 322224 20 11.313 
7 165 dfs drul -1 354163 354163 20 12.571 
7 165 dfs ludr -1 322224 322224 20 11.586 
7 165 dfs lurd 17 264449 264443 20 19.244 
7 165 dfs rdlu 19 49078 49056 20 1.745 
7 165 dfs rdul 19 90160 90144 20 2.986 
7 165 dfs uldr 19 348116 348106 20 14.004 
7 165 dfs ulrd 19 31614 31601 20 1.01 
7 166 astr hamm 7 32 15 7 0.001 
7 166 astr manh 7 22 10 7 0.001 
7 166 bfs drlu 7 830 398 0 0.035 
7 166 bfs drul 7 902 434 0 0.03 
7 166 bfs ludr 7 765 362 0 0.025 
7 166 bfs lurd 7 765 362 0 0.028 
7 166 bfs rdlu 7 830 398 0 0.028 
7 166 bfs rdul 7 902 434 0 0.03 
7 166 bfs uldr 7 831 396 0 0.027 
7 166 bfs ulrd 7 831 396 0 0.036 
7 166 dfs drlu 19 128298 128279 20 4.106 
7 166 dfs drul -1 225678 225678 20 8.045 
7 166 dfs ludr 19 194652 194639 20 6.298 
7 166 dfs lurd 7 128890 128886 20 4.926 
7 166 dfs rdlu 17 153427 153412 20 5.08 
7 166 dfs rdul -1 120811 120811 20 3.984 
7 166 dfs uldr -1 321613 321613 20 12.509 
7 166 dfs ulrd 19 109391 109379 20 3.618 
7 167 astr hamm 7 34 15 7 0.001 
7 167 astr manh 7 24 11 7 0.001 
7 167 bfs drlu 7 1012 486 0 0.037 
7 167 bfs drul 7 713 344 0 0.024 
7 167 bfs ludr 7 947 450 0 0.032 
7 167 bfs lurd 7 947 450 0 0.031 
7 167 bfs rdlu 7 1012 486 0 0.035 
7 167 bfs rdul 7 713 344 0 0.024 
7 167 bfs uldr 7 649 309 0 0.022 
7 167 bfs ulrd 7 649 309 0 0.022 
7 167 dfs drlu 19 214 194 20 0.007 
7 167 dfs drul 13 130196 130184 20 4.372 
7 167 dfs ludr 13 228649 228647 20 8.541 
7 167 dfs lurd 19 70606 70593 20 2.434 
7 167 dfs rdlu 19 94 74 20 0.003 
7 167 dfs rdul 7 126961 126954 20 4.286 
7 167 dfs uldr -1 219707 219707 20 8.203 
7 167 dfs ulrd 19 90454 90446 20 2.89 
7 168 astr hamm 7 35 16 7 0.002 
7 168 astr manh 7 17 8 7 0.001 
7 168 bfs drlu 7 699 328 0 0.023 
7 168 bfs drul 7 709 332 0 0.036 
7 168 bfs ludr 7 1215 579 0 0.04 
7 168 bfs lurd 7 1451 695 0 0.061 
7 168 bfs rdlu 7 952 447 0 0.041 
7 168 bfs rdul 7 962 451 0 0.032 
7 168 bfs uldr 7 1225 583 0 0.041 
7 168 bfs ulrd 7 1461 699 0 0.048 
7 168 dfs drlu 7 17 8 7 0.001 
7 168 dfs drul 7 33369 33363 20 1.06 
7 168 dfs ludr -1 322224 322224 20 11.928 
7 168 dfs lurd 19 115549 115539 20 4.188 
7 168 dfs rdlu 17 62913 62896 20 2.677 
7 168 dfs rdul 7 161929 161924 20 5.251 
7 168 dfs uldr -1 385211 385211 20 15.316 
7 168 dfs ulrd -1 226104 226104 20 7.156 
7 169 astr hamm 7 25 12 7 0.001 
7 169 astr manh 7 15 8 7 0.001 
7 169 bfs drlu 7 414 203 0 0.014 
7 169 bfs drul 7 424 207 0 0.022 
7 169 bfs ludr 7 850 410 0 0.028 
7 169 bfs lurd 7 850 410 0 0.04 
7 169 bfs rdlu 7 414 203 0 0.015 
7 169 bfs rdul 7 424 207 0 0.014 
7 169 bfs uldr 7 860 414 0 0.029 
7 169 bfs ulrd 7 860 414 0 0.028 
7 169 dfs drlu 7 15 8 7 0.001 
7 169 dfs drul 7 33367 33363 20 1.086 
7 169 dfs ludr 17 165763 165753 20 5.459 
7 169 dfs lurd -1 209644 209644 20 8.591 
7 169 dfs rdlu 7 15 8 7 0.001 
7 169 dfs rdul 7 26066 26062 20 0.822 
7 169 dfs uldr -1 164272 164272 20 8.223 
7 169 dfs ulrd -1 277728 277728 20 8.775 
7 170 astr hamm 7 17 8 7 0.001 
7 170 astr manh 7 17 8 7 0.001 
7 170 bfs drlu 7 1020 485 0 0.034 
7 170 bfs drul 7 1020 485 0 0.05 
7 170 bfs ludr 7 559 267 0 0.018 
7 170 bfs lurd 7 640 309 0 0.028 
7 170 bfs rdlu 7 1099 527 0 0.036 
7 170 bfs rdul 7 1099 527 0 0.05 
7 170 bfs uldr 7 559 267 0 0.018 
7 170 bfs ulrd 7 640 309 0 0.021 
7 170 dfs drlu 7 228663 228656 20 8.167 
